Term,Session,Bidding Window,Course Code,Description,Section,Vacancy,Opening Vacancy,Before Process Vacancy,D.I.C.E,After Process Vacancy,Enrolled Students,Median Bid,Min Bid,Instructor,School/Department
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW4037,Employment Law and Regulations in Singapore,G61,7,7,0,0,0,7,0.00,0.00, FRANCIS CHAN,SOLGPO
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW405,Information Technology and the Law,G1,38,38,1,0,1,37,0.00,0.00, KAM WAI WARREN BARTHOLOMEW CHIK,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW405,Information Technology and the Law,G61,7,7,6,0,6,1,0.00,0.00, KAM WAI WARREN BARTHOLOMEW CHIK,SOLGPO
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW4054,Singapore Competition Policy and Law,G1,38,28,8,0,8,20,0.00,0.00, KEN CHIA,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW4054,Singapore Competition Policy and Law,G61,7,7,4,0,4,3,0.00,0.00, KEN CHIA,SOLGPO
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW4058,Corporate Deals(SMU-X),G1,22,22,3,0,3,19,0.00,0.00, ZHANG WEI,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW4058,Corporate Deals(SMU-X),G2,20,20,0,0,0,20,0.00,0.00, ZHANG WEI,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW4058,Corporate Deals(SMU-X),G61,2,2,2,0,2,0,0.00,0.00, ZHANG WEI,SOLGPO
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW4058,Corporate Deals(SMU-X),G62,4,4,1,0,1,3,0.00,0.00, ZHANG WEI,SOLGPO
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW406,International Commercial Arbitration,G1,38,38,0,0,0,38,0.00,0.00, DARIUS CHAN,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW406,International Commercial Arbitration,G61,7,7,2,0,2,5,0.00,0.00, DARIUS CHAN,SOLGPO
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW4064,International Law in Practice,G1,38,38,10,0,10,28,0.00,0.00, SARALA SUBRAMANIAM,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW4064,International Law in Practice,G61,7,7,5,0,5,2,0.00,0.00, SARALA SUBRAMANIAM,SOLGPO
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW4065,Introduction to Dealings in Personal Property,G1,38,14,2,0,2,12,0.00,0.00, THAM CHEE HO,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW4065,Introduction to Dealings in Personal Property,G61,7,7,5,0,5,2,0.00,0.00, THAM CHEE HO,SOLGPO
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW4069,Law of Insurance,G1,38,24,5,0,5,19,0.00,0.00," RENNIE WHANG, ERIK WIDJAJA, HO PEY YANN",SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW4069,Law of Insurance,G61,7,7,5,0,5,2,0.00,0.00," RENNIE WHANG, ERIK WIDJAJA, HO PEY YANN",SOLGPO
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW4071,Banking and Finance in Legal Practice,G1,36,36,2,0,2,34,0.00,0.00, DOMINIC LIEW,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW4071,Banking and Finance in Legal Practice,G61,9,8,0,0,0,9,0.00,0.00, DOMINIC LIEW,SOLGPO
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW414,International Commercialisation of Intellectual Property Rights,G1,38,38,10,0,10,28,0.00,0.00, DAVID LLEWELYN,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW414,International Commercialisation of Intellectual Property Rights,G61,7,7,5,0,5,2,0.00,0.00, DAVID LLEWELYN,SOLGPO
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW416,International Moots 1(SMU-X),G1,55,55,0,0,0,56,0.00,0.00," CHEN SIYUAN, FUN WEI XUAN, JOEL",SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW416,International Moots 1(SMU-X),G61,9,9,0,0,0,9,0.00,0.00," CHEN SIYUAN, FUN WEI XUAN, JOEL",SOLGPO
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW445,Principles of the Law of Restitution,G1,38,38,2,0,2,36,0.00,0.00, TANG HANG WU,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW445,Principles of the Law of Restitution,G61,7,7,7,0,7,0,0.00,0.00, TANG HANG WU,SOLGPO
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW451,Pre-trial Practice in Civil Litigation,G1,38,38,6,0,6,32,0.00,0.00," FRANK OH SHENG LOONG, LIONEL LEO, LIN CHUNLONG",SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW451,Pre-trial Practice in Civil Litigation,G61,7,7,5,0,5,2,0.00,0.00," FRANK OH SHENG LOONG, LIONEL LEO, LIN CHUNLONG",SOLGPO
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW478,Professional Mediation Skills(SMU-X),G1,17,17,0,0,0,17,0.00,0.00," NADJA ALEXANDER, ANGELA RAY TUMANAN ABALA",SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW478,Professional Mediation Skills(SMU-X),G61,7,7,1,0,1,6,0.00,0.00," NADJA ALEXANDER, ANGELA RAY TUMANAN ABALA",SOLGPO
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW481,International Mediation Law and Practice(SMU-X),G1,17,17,0,0,0,17,0.00,0.00," NADJA ALEXANDER, ZHANG YUYING",SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW481,International Mediation Law and Practice(SMU-X),G61,7,7,0,0,0,7,0.00,0.00," NADJA ALEXANDER, ZHANG YUYING",SOLGPO
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW486,Privacy and Data Protection Law,G1,38,38,5,0,5,33,0.00,0.00," KAM WAI WARREN BARTHOLOMEW CHIK, LANX GOH",SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW486,Privacy and Data Protection Law,G50,45,45,7,0,7,38,0.00,0.00," KAM WAI WARREN BARTHOLOMEW CHIK, LANX GOH",SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW486,Privacy and Data Protection Law,G61,7,7,3,0,3,4,0.00,0.00," KAM WAI WARREN BARTHOLOMEW CHIK, LANX GOH",SOLGPO
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW491,Law and Digital Commerce(SMU-X),G1,17,17,12,0,12,5,0.00,0.00, LOCKNIE HSU,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW491,Law and Digital Commerce(SMU-X),G61,7,7,2,0,2,5,0.00,0.00, LOCKNIE HSU,SOLGPO
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW498,State Courts Clerkship Programme,G1,5,5,1,0,1,4,0.00,0.00, CHAN WING CHEONG,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LAW498,State Courts Clerkship Programme,G61,5,5,4,0,4,1,0.00,0.00, CHAN WING CHEONG,SOLGPO
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LGST101,Business Law,G1,45,45,4,0,4,41,0.00,0.00, LOO WEE LING,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LGST101,Business Law,G10,45,45,4,0,4,41,0.00,0.00, LOO WEE LING,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LGST101,Business Law,G11,45,45,2,0,2,43,0.00,0.00, KAM WAI WARREN BARTHOLOMEW CHIK,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LGST101,Business Law,G12,45,45,6,0,6,39,0.00,0.00, SOH KIAN PENG,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LGST101,Business Law,G13,45,45,2,0,2,43,0.00,0.00, KOH BOON TIONG DAVID,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LGST101,Business Law,G14,45,45,6,0,6,39,0.00,0.00, KOH BOON TIONG DAVID,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LGST101,Business Law,G2,45,45,6,0,6,39,0.00,0.00, LEO ZHI WEI,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LGST101,Business Law,G3,45,45,10,0,10,35,0.00,0.00, ALLEN CHONG WEI XUAN,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LGST101,Business Law,G4,45,45,7,0,7,38,0.00,0.00, GEROME GOH,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LGST101,Business Law,G5,45,45,6,0,6,39,0.00,0.00, SU JIN CHANDRAN,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LGST101,Business Law,G51,46,46,2,0,2,44,0.00,0.00, KOH BOON TIONG DAVID,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LGST101,Business Law,G6,45,45,6,0,6,39,0.00,0.00, DOMINIC LIEW,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LGST101,Business Law,G7,45,45,5,0,5,40,0.00,0.00, DON HO JIA HAO,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LGST101,Business Law,G8,45,45,6,0,6,39,0.00,0.00, TERENCE ANG,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LGST101,Business Law,G9,45,45,7,0,7,38,0.00,0.00, IAN MAH,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LGST101,Business Law,SG81,1,1,0,0,0,1,0.00,0.00, KOH BOON TIONG DAVID,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LGST101,Business Law,SG82,1,1,0,0,0,1,0.00,0.00, LOO WEE LING,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LGST101,Business Law,SG83,3,3,0,0,0,3,0.00,0.00, KOH BOON TIONG DAVID,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LGST101,Business Law,SG84,2,2,1,0,1,1,0.00,0.00, KAM WAI WARREN BARTHOLOMEW CHIK,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LGST102,The Singapore Legal System and Legal Analysis Skills,G50,45,18,0,0,0,18,0.00,0.00, BRYAN LEOW CHIN SENG,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LGST103,"Governance Through Law In Singapore: Institutions, Jurisprudence, And Values",G51,45,29,2,0,2,27,0.00,0.00, BENJAMIN JOSHUA ONG,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LGST103,"Governance Through Law In Singapore: Institutions, Jurisprudence, And Values",G52,45,29,1,0,1,28,0.00,0.00, BENJAMIN JOSHUA ONG,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LGST103,"Governance Through Law In Singapore: Institutions, Jurisprudence, And Values",SG81,1,1,0,0,0,1,0.00,0.00, BENJAMIN JOSHUA ONG,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LGST201,Company Law,G1,45,45,0,0,0,45,0.00,0.00," TAY WEI SHENG, PATRICK",SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LGST201,Company Law,G2,45,45,0,0,0,45,0.00,0.00, SAMUEL NG,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LGST201,Company Law,G3,45,45,1,0,1,44,0.00,0.00, SAMUEL NG,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LGST201,Company Law,G4,45,45,0,0,0,45,0.00,0.00, SAMUEL NG,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,LGST201,Company Law,SG81,1,1,1,0,1,0,0.00,0.00, SAMUEL NG,SOL
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT102,Strategy,G1,45,45,0,0,0,45,0.00,0.00, ADAM TATARYNOWICZ,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT102,Strategy,G10,45,45,0,0,0,45,0.00,0.00, WHITNEY ZHANG,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT102,Strategy,G11,45,45,0,0,0,45,0.00,0.00, THIA SIM PENG,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT102,Strategy,G12,45,45,2,0,2,43,0.00,0.00, THIA SIM PENG,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT102,Strategy,G13,45,45,1,0,1,44,0.00,0.00, VICTOR GOH,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT102,Strategy,G2,45,45,0,0,0,45,0.00,0.00, ADAM TATARYNOWICZ,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT102,Strategy,G3,45,45,0,0,0,45,0.00,0.00, CHEN LIANG,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT102,Strategy,G4,45,45,0,0,0,45,0.00,0.00, CHEN LIANG,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT102,Strategy,G5,45,45,0,0,0,45,0.00,0.00, PATRICK TAN SIONG KUAN,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT102,Strategy,G6,45,45,0,0,0,45,0.00,0.00, PATRICK TAN SIONG KUAN,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT102,Strategy,G7,45,45,0,0,0,45,0.00,0.00, LINNY NG,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT102,Strategy(SMU-X),G8,45,45,13,0,13,32,0.00,0.00," TERENCE FAN PING-CHING, JONATHAN TEE",LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT102,Strategy,G9,45,45,1,0,1,44,0.00,0.00, WHITNEY ZHANG,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT102,Strategy,SG81,1,1,0,0,0,1,0.00,0.00, LINNY NG,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT104,Corporate Entrepreneurship and Innovation,G1,45,45,0,0,0,45,0.00,0.00, PATRICK TAN SIONG KUAN,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT106,Introduction to Organisations,G1,45,45,0,0,0,45,0.00,0.00, ANDREW MIN HAN CHIN,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT106,Introduction to Organisations,G2,45,45,1,0,1,44,0.00,0.00, ANDREW MIN HAN CHIN,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT108,Introduction to Business Analytics,G1,45,45,24,0,24,21,0.00,0.00, GOH SIONG THYE,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT108,Introduction to Business Analytics,G2,45,45,5,0,5,40,0.00,0.00, GOH SIONG THYE,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT205,International Business,G1,45,45,0,0,0,45,0.00,0.00, JUDY TAN,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT205,International Business,G2,45,45,0,0,0,45,0.00,0.00, JUDY TAN,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT222,Family Business,G1,45,45,0,0,0,46,0.00,0.00, ROGER LOW,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT223,Sustainable Entrepreneurship,G1,45,45,0,0,0,45,0.00,0.00, KENNETH GOH,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT232,Business Consulting(SMU-X),G1,60,60,18,0,18,42,0.00,0.00," STEFAN MORKOETTER, MATTHIAS TIETZ",LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT232,Business Consulting(SMU-X),G2,60,60,13,0,13,47,0.00,0.00," STEFAN MORKOETTER, MATTHIAS TIETZ",LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT233,Leadership Seminar with CEOs,G1,45,45,0,0,0,45,0.00,0.00, TAN WEE LIANG,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT235,Sustainability Management and Governance,G1,45,45,1,0,1,44,0.00,0.00, RAJAH KUMAR,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT235,Sustainability Management and Governance,G2,45,45,2,0,0,45,13.50,11.00, RAJAH KUMAR,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT235,Sustainability Management and Governance,G3,45,45,0,0,0,45,0.00,0.00, RAJAH KUMAR,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT236,Managing Strategic Change and Digital Transformation,G1,45,45,1,0,1,44,0.00,0.00, GENG XUESONG,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT236,Managing Strategic Change and Digital Transformation,G2,45,45,3,0,3,42,0.00,0.00, GENG XUESONG,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT236,Managing Strategic Change and Digital Transformation,G3,45,45,4,0,4,41,0.00,0.00, PATRICK TAN SIONG KUAN,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT236,Managing Strategic Change and Digital Transformation,SG91,1,1,0,0,0,1,0.00,0.00, GENG XUESONG,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT237,Corporate Strategy,G1,45,45,0,0,0,45,0.00,0.00, NINA TAN,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT301,Business Study Mission (Asian Studies)(India),G1,20,20,3,0,3,17,0.00,0.00, SESHAN RAMASWAMI,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT301,Business Study Mission (Asian Studies)(Thailand),G2,30,24,0,0,0,24,0.00,0.00, MATTHIAS TIETZ,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT301,Business Study Mission (Asian Studies)(Malaysia),G3,30,27,0,0,0,27,0.00,0.00, HSU CHIEH,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT301,Business Study Mission (Asian Studies)(Taiwan),G4,30,29,0,0,0,29,0.00,0.00, HSU CHIEH,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT301,Business Study Mission (Asian Studies)(Shanghai),G5,30,29,0,0,0,29,0.00,0.00, ALOIS WEIGAND,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT317,Managing Process Improvement(SMU-X),G1,40,40,15,0,15,25,0.00,0.00," EDMUND TAN, WILLIAM FONG",LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT318,Design Thinking and Innovation(SMU-X),G1,45,45,0,0,0,45,0.00,0.00, WILSON TENG,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT319,Management of Technology and Innovation(SMU-X),G1,45,45,4,0,4,41,0.00,0.00," TERENCE FAN PING-CHING, RUTH CHIANG",LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT321,Business Study Mission (Globalisation)(New York),G1,35,35,12,0,12,23,0.00,0.00, MARK CHONG YIEW KIM,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT330,The Design of Business(SMU-X),G1,45,45,0,0,0,46,0.00,0.00, ADAM GERARD,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT330,The Design of Business(SMU-X),G2,45,45,0,0,0,45,0.00,0.00, ADAM GERARD,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT330,The Design of Business(SMU-X),G3,45,45,0,0,0,45,0.00,0.00," VIVIEN KOH, RUTH CHIANG",LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT330,The Design of Business(SMU-X),G4,45,45,0,0,0,45,0.00,0.00, DERRICK KON,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT330,The Design of Business(SMU-X),G5,45,45,27,0,27,18,0.00,0.00, JOHN ANTONY,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT330,The Design of Business(SMU-X),G6,45,45,0,0,0,45,0.00,0.00, JOSEPHINE KANG POH TIN,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT330,The Design of Business(SMU-X),G7,45,45,14,0,13,32,24.00,24.00, CECIL ANG,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT330,The Design of Business(SMU-X),G8,45,45,1,0,1,44,0.00,0.00, PATRICIA ANNE SHARMA,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT332,Approaching Asian Business through Classics,G1,45,45,2,0,1,44,13.97,13.97, TAN WEE LIANG,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT345,"Digital Media, Entertainment & E-commerce Ecosystem(SMU-X)",G1,45,45,0,0,0,45,0.00,0.00," ANDREW MIN HAN CHIN, JUNJI SUMITANI",LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT346,Global Trade and Maritime Work-Study Elective,G1,45,25,0,0,0,25,0.00,0.00, PATRICK TAN SIONG KUAN,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT348,Family Office Management Work-Study Elective,G1,45,10,0,0,0,10,0.00,0.00, KENNETH GOH,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MGMT349,Management Consulting Work-Study Elective,G1,45,4,0,0,0,4,0.00,0.00, WHITNEY ZHANG,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG101,Marketing,G1,45,45,0,0,0,45,0.00,0.00, GEOFFREY DA SILVA,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG101,Marketing,G10,45,45,0,0,0,45,0.00,0.00, SESHAN RAMASWAMI,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG101,Marketing,G11,45,45,0,0,0,45,0.00,0.00, SESHAN RAMASWAMI,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG101,Marketing,G12,45,45,0,0,0,45,0.00,0.00, LIM LEON GIM,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG101,Marketing,G13,45,45,0,0,0,45,0.00,0.00, JOSEPHINE TAN HUIPING,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG101,Marketing,G14,45,45,0,0,0,45,0.00,0.00, JOSEPHINE TAN HUIPING,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG101,Marketing,G2,45,45,0,0,0,45,0.00,0.00, GEOFFREY DA SILVA,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG101,Marketing,G3,45,45,0,0,0,45,0.00,0.00, JOSEPHINE TAN HUIPING,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG101,Marketing,G4,45,45,0,0,0,45,0.00,0.00, LIM LEON GIM,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG101,Marketing,G5,45,45,0,0,0,46,0.00,0.00, LI LINYI,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG101,Marketing,G6,45,45,0,0,0,45,0.00,0.00, LI LINYI,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG101,Marketing,G7,45,45,0,0,0,45,0.00,0.00, CHEN XIN,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG101,Marketing,G8,45,45,0,0,0,45,0.00,0.00, CHEN XIN,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG101,Marketing,G9,45,45,0,0,0,45,0.00,0.00, SESHAN RAMASWAMI,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG101,Marketing,SG81,1,1,0,0,0,1,0.00,0.00, SESHAN RAMASWAMI,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG101,Marketing,SG82,1,1,0,0,0,1,0.00,0.00, JOSEPHINE TAN HUIPING,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG102,Consumer Behaviour,G1,45,45,0,0,0,45,0.00,0.00, KIM JUNGHAN,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG102,Consumer Behaviour,G2,45,45,0,0,0,45,0.00,0.00, KIM JUNGHAN,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG102,Consumer Behaviour,G3,45,45,2,0,1,44,10.00,10.00, KIM JUNGHAN,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG103,Marketing Research,G1,45,45,3,0,3,42,0.00,0.00, LIM LEON GIM,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG103,Marketing Research,G2,45,45,1,0,1,44,0.00,0.00, WANG YICHEN,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG103,Marketing Research,G3,45,45,3,0,3,42,0.00,0.00, CHANG XI WEN JACQUELINE,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG103,Marketing Research,SG81,1,1,0,0,0,1,0.00,0.00, LIM LEON GIM,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG204,Services Marketing(SMU-X),G1,45,45,1,0,1,44,0.00,0.00," PATRICIA LUI, CLEMENT TOH",LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG204,Services Marketing(SMU-X),G2,45,45,1,0,1,44,0.00,0.00," PATRICIA LUI, CLEMENT TOH",LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG205,Advertising(SMU-X),G1,45,45,1,0,1,44,0.00,0.00, JORG DIETZEL,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG208,Sales Management,G1,45,45,3,0,3,42,0.00,0.00, GEOFFREY DA SILVA,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG215,New Product Development(SMU-X),G1,45,45,0,0,0,45,0.00,0.00," DENNIS NG, JONATHAN TEE",LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG217,Strategic Brand Management(SMU-X),G1,45,45,0,0,0,47,0.00,0.00, JORG DIETZEL,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG220,Digital Marketing(SMU-X),G1,45,45,6,0,5,40,10.00,10.00," PATRICIA LUI, HAZEL THENG, MELVIN SIM",LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG220,Digital Marketing(SMU-X),G2,45,45,0,0,0,45,0.00,0.00," PATRICIA LUI, HAZEL THENG, MELVIN SIM",LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG221,Global Marketing,G1,45,45,0,0,0,45,0.00,0.00, GEOFFREY DA SILVA,LKCSOB
2024-25 Term 1,Regular Academic Session,Round 2A Window 3,MKTG225,Customer Relationship Management,G1,45,45,0,0,0,45,0.00,0.00, RAYMOND TEO,LKCSOB
