Term,Session,Bidding Window,Course Code,Description,Section,Vacancy,Opening Vacancy,Before Process Vacancy,D.I.C.E,After Process Vacancy,Enrolled Students,Median Bid,Min Bid,Instructor,School/Department
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,ACCT414,Accounting Analytics Capstone(SMU-X),G2,40,40,11,0,11,29,0.00,0.00," BENJAMIN LEE, CLARENCE GOH",SOA
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,ACCT418,Data Modelling and Visualisation(SMU-X),G1,45,45,3,0,3,42,0.00,0.00," CLARENCE GOH, HE JIANZHONG",SOA
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,ACCT418,Data Modelling and Visualisation(SMU-X),G2,45,45,4,0,3,42,10.00,10.00," CLARENCE GOH, HE JIANZHONG",SOA
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,ACCT420,Forecasting and Forensic Analytics(SMU-X),G1,45,45,14,0,14,31,0.00,0.00, BENJAMIN LEE,SOA
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,ACCT421,Analytics for Value Investing,G1,45,45,10,0,10,35,0.00,0.00, ANDREW LEE,SOA
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,ACCT424,Auditing Information Systems(SMU-X),G1,45,45,7,0,7,38,0.00,0.00," CHNG SHUQI, AMELIA CHUA, MUHAMMED AMEER S/O MOHAMED NOOR",SOA
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,ACCT425,Forensic Accounting and Investigation,G1,45,45,4,1,5,40,0.00,0.00, BENJAMIN EE,SOA
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,ACCT427,Accounting Data and Analytics Work-Study Elective,G1,20,0,0,0,0,12,0.00,0.00, SEOW POH SUN,SOA
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,ACCT430,Audit and Assurance Work-Study Elective,G1,20,0,0,0,0,16,0.00,0.00, SEOW POH SUN,SOA
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,ACM204,Special Topics in Arts Management(Arts Entre & Creative Econs),G1,45,45,40,0,40,5,0.00,0.00, HOE SU FERN,SOSS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,ACM306,"Arts, Culture and the Global City(SMU-X)",G1,45,45,30,0,30,15,0.00,0.00, HOE SU FERN,SOSS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COMM102,Foundations in Strategic Communication,G1,45,45,6,0,6,39,0.00,0.00, YEO SU LIN,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COMM102,Foundations in Strategic Communication,G2,45,45,6,0,6,39,0.00,0.00, YEO SU LIN,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COMM121,Fundamentals of Media Engagement,G1,45,45,1,0,1,44,0.00,0.00, AUGUSTINE PANG,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COMM246,Crisis Management and Communication,G2,45,45,8,0,8,37,0.00,0.00, AUGUSTINE PANG,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COMM255,User Experience and Digital Product Design,G2,45,45,2,0,2,43,0.00,0.00, TAMAS MAKANY,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COMM301,Visual Analytics for Decision Making,G1,45,43,2,0,2,41,0.00,0.00, SUNGJONG ROH,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COMM302,Designing Communication for Behavioural Change,G1,45,45,1,0,1,44,0.00,0.00, SUNGJONG ROH,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COMM302,Designing Communication for Behavioural Change,G2,45,45,2,0,1,44,10.00,10.00, SUNGJONG ROH,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COMM334,Overseas Project Experience: Strategic Communication in Asia(SMU-X: Hong Kong),G1,24,24,9,0,9,15,0.00,0.00, YEO SU LIN,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COMM360,Investor Relations,G1,45,45,2,0,2,43,0.00,0.00, CLARENCE FU,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-ACM2629,Art & History: Beginnings to Revolutions,G1,45,45,17,0,17,28,0.00,0.00, DAVID OCON,SOSS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G1,30,30,0,0,0,30,0.00,0.00, SHYAMALA DEENATHAYALAN,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G10,30,30,0,0,0,30,0.00,0.00, CLARENCE FU,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G11,30,30,1,0,1,29,0.00,0.00, CLARENCE FU,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G12,30,30,2,0,2,28,0.00,0.00, GWENDOLINE ANNE LIM SIU KIAO,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G13,30,30,3,0,3,27,0.00,0.00, GWENDOLINE ANNE LIM SIU KIAO,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G14,30,30,0,0,0,30,0.00,0.00, GWENDOLINE ANNE LIM SIU KIAO,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G15,30,30,0,0,0,30,0.00,0.00, HO JACK YONG,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G16,30,30,2,0,1,29,10.00,10.00, HO JACK YONG,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G17,30,30,0,0,0,30,0.00,0.00, KIRTI HARNAL,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G18,30,30,4,0,4,26,0.00,0.00, KIRTI HARNAL,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G19,30,30,0,0,0,30,0.00,0.00, LINDY ONG,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G2,30,30,0,0,0,30,0.00,0.00, SHYAMALA DEENATHAYALAN,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G20,30,30,0,0,0,30,0.00,0.00, LINDY ONG,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G21,30,30,1,0,1,29,0.00,0.00, LINDY ONG,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G22,30,30,2,0,2,28,0.00,0.00, AKANKSHA RATH,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G23,30,30,13,0,13,17,0.00,0.00, LYNETTE WAN,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G24,30,30,5,0,5,25,0.00,0.00, LYNETTE WAN,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G25,30,30,6,0,6,24,0.00,0.00, PETRINA TEE,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G26,30,30,1,0,1,29,0.00,0.00, PETRINA TEE,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G27,30,30,1,0,1,29,0.00,0.00, SERENA LIM,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G28,30,30,0,0,0,30,0.00,0.00, SERENA LIM,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G29,30,30,1,0,1,29,0.00,0.00, SERENA LIM,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G3,30,30,6,0,6,24,0.00,0.00, SHYAMALA DEENATHAYALAN,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G31,30,30,1,0,1,29,0.00,0.00, SHAMALA RAMAKRESININ,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G32,30,30,0,0,0,30,0.00,0.00, SUMATHI KRISHNA,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G33,30,30,2,0,2,28,0.00,0.00, SUMATHI KRISHNA,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G34,30,30,3,0,3,27,0.00,0.00, SUMATHI KRISHNA,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G35,30,30,5,0,5,25,0.00,0.00, VANDANA ADVANI,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G36,30,30,2,0,2,28,0.00,0.00, VANDANA ADVANI,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G37,30,30,11,0,11,19,0.00,0.00, VANDANA ADVANI,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G38,30,30,1,0,1,29,0.00,0.00, SHYAMALA DEENATHAYALAN,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G4,30,30,0,0,0,30,0.00,0.00, TRACY LOH,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G5,30,30,3,0,2,28,10.00,10.00, TRACY LOH,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G6,30,30,0,0,0,30,0.00,0.00, AKANKSHA RATH,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G7,30,30,1,0,1,29,0.00,0.00, AKANKSHA RATH,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G9,30,30,1,0,1,29,0.00,0.00, CHAN BOH YEE,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1312,Communication Strategies in the Digital Age,G1,45,45,0,0,0,45,0.00,0.00, TRACY LOH,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1312,Communication Strategies in the Digital Age,G2,45,45,1,0,1,44,0.00,0.00, TRACY LOH,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1313,Intercultural Communication,G1,45,45,1,0,1,44,0.00,0.00, ONG SIOW HENG,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1313,Intercultural Communication,G2,45,45,0,0,0,45,0.00,0.00, ONG SIOW HENG,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1313,Intercultural Communication,G3,45,45,0,0,0,45,0.00,0.00, ONG SIOW HENG,LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM2246,Storytelling with AI(SMU-X),G1,45,45,4,0,4,41,0.00,0.00," MARK CHONG, VICTOR OCAMPO",LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM2246,Storytelling with AI(SMU-X),G2,45,45,0,0,0,45,0.00,0.00," MARK CHONG, VICTOR OCAMPO",LKCSOB
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-GA2248,Anthropocene Asia,G1,45,45,4,0,4,41,0.00,0.00," GEORGE WONG, GEORGE WONG",SOSS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-GA2635,"Contemporary Asia: Power, Diversity & Change",G1,45,45,4,0,4,41,0.00,0.00, CHRIS TAN KOK KEE,SOSS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-GA2636,Managing Diversity in Asia(SMU-X),G1,45,45,11,0,11,34,0.00,0.00," HO JACK YONG, FARHANA NGIENG",SOSS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-GA2641,India in the World: Traditions and Transitions,G1,45,45,16,0,13,32,11.24,11.24, SIRI RAMASWAMI,SOSS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-INTS2240,"Climate Change: Past, Present and Future",G1,45,45,2,0,2,43,0.00,0.00," FIONA CLARE WILLIAMSON, SONNY ROSENTHAL, TERRY VAN GEVELT",OCC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-INTS2240,"Climate Change: Past, Present and Future",G2,45,45,1,0,1,44,0.00,0.00," FIONA CLARE WILLIAMSON, SONNY ROSENTHAL, TERRY VAN GEVELT",OCC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-IS1704,Computational Thinking and Programming,G1,42,42,7,0,7,35,0.00,0.00, HE SHENGFENG,SIS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-IS1704,Computational Thinking and Programming,G2,42,42,4,0,4,38,0.00,0.00, HE SHENGFENG,SIS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-IS1704,Computational Thinking and Programming,G3,41,41,5,0,5,36,0.00,0.00, ARNE JONNI SUPPE,SIS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-IS1704,Computational Thinking and Programming,G4,42,42,0,0,0,42,0.00,0.00, JOELLE ELMALEH,SIS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-IS1704,Computational Thinking and Programming,G63,1,1,0,0,0,1,0.00,0.00, ARNE JONNI SUPPE,SIS
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-JPAN2401,Japanese,G1,45,45,2,0,2,43,0.00,0.00," AKIKO ITO, AKIKO ITO",OCC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-JPAN2401,Japanese,G2,45,45,17,0,17,28,0.00,0.00," AKIKO ITO, AKIKO ITO",OCC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-JPAN2401,Japanese,G3,45,45,15,0,15,30,0.00,0.00," AKIKO ITO, AKIKO ITO",OCC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-KREA2402,Korean,G1,45,45,4,0,4,41,0.00,0.00," SEO JI YUN, SEO JI YUN",OCC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-KREA2402,Korean,G2,45,45,16,0,16,29,0.00,0.00," SEO JI YUN, SEO JI YUN",OCC
2024-25 Term 2,Regular Academic Session,Round 2A Window 3,COR-KREA2402,Korean,G3,45,45,25,0,25,20,0.00,0.00," SEO JI YUN, SEO JI YUN",OCC
