Term,Session,Bidding Window,Course Code,Description,Section,Vacancy,Opening Vacancy,Before Process Vacancy,D.I.C.E,After Process Vacancy,Enrolled Students,Median Bid,Min Bid,Instructor,School/Department
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT001,Accounting Study Mission (Asian Studies)(Bangkok),G1,45,45,1,0,1,44,0.00,0.00, PRASART JONGJAROENKAMOL,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT009,Overseas Project Experience (Accounting in Asia)(SMU-X: Jakarta),G1,25,24,0,0,0,24,0.00,0.00," YUANTO KUSNADI, KEVIN LEE",SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT101,Financial Accounting,G1,42,42,0,0,0,42,0.00,0.00, GRACE FAN,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT101,Financial Accounting,G10,45,45,1,0,1,44,0.00,0.00, TAN LAY KHIM,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT101,Financial Accounting,G11,45,45,0,0,0,45,0.00,0.00, TAN LAY KHIM,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT101,Financial Accounting,G12,43,43,0,0,0,43,0.00,0.00, TAN LAY KHIM,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT101,Financial Accounting,G2,45,45,3,0,3,42,0.00,0.00, GRACE FAN,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT101,Financial Accounting,G3,42,42,0,0,0,42,0.00,0.00, GRACE FAN,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT101,Financial Accounting,G4,42,42,1,0,1,41,0.00,0.00, LIN PENGKAI,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT101,Financial Accounting,G5,42,42,6,0,6,36,0.00,0.00, LIN PENGKAI,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT101,Financial Accounting,G6,42,42,3,0,3,39,0.00,0.00, LIN PENGKAI,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT101,Financial Accounting,G7,42,42,3,0,3,39,0.00,0.00," NG RUIMIN, SHAPHAN HARUN",SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT101,Financial Accounting,G8,42,42,3,0,3,39,0.00,0.00," NG RUIMIN, SHAPHAN HARUN",SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT101,Financial Accounting,G9,45,45,5,0,5,40,0.00,0.00," NG RUIMIN, SHAPHAN HARUN",SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT102,Management Accounting,G1,45,45,0,0,0,45,0.00,0.00, KATHERINE YUEN,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT102,Management Accounting,G2,45,45,1,0,1,44,0.00,0.00, KATHERINE YUEN,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT102,Management Accounting,G3,45,45,4,0,4,41,0.00,0.00, KATHERINE YUEN,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT102,Management Accounting,G4,45,45,6,0,6,39,0.00,0.00, FANG BINGXU,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT102,Management Accounting,G5,45,45,4,0,4,41,0.00,0.00, FANG BINGXU,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT102,Management Accounting,G6,45,45,18,0,18,27,0.00,0.00, FANG BINGXU,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT102,Management Accounting,G7,45,45,4,0,4,41,0.00,0.00, KELLY NGO,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT102,Management Accounting,G8,45,45,1,0,1,44,0.00,0.00, KELLY NGO,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT105,Financial Accounting for Law,G1,42,42,23,0,23,19,0.00,0.00, CHOW WAI KEONG,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT112,Management Accounting,G1,42,42,0,0,0,42,0.00,0.00, AN-PING LIN,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT112,Management Accounting,G2,42,42,1,0,1,41,0.00,0.00, AN-PING LIN,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT112,Management Accounting,G3,43,43,0,0,0,43,0.00,0.00, AN-PING LIN,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT112,Management Accounting,G4,45,45,8,0,8,37,0.00,0.00, PRASART JONGJAROENKAMOL,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT112,Management Accounting,G5,45,45,3,0,3,42,0.00,0.00, PRASART JONGJAROENKAMOL,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT112,Management Accounting,G6,45,45,3,0,3,42,0.00,0.00, PRASART JONGJAROENKAMOL,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT112,Management Accounting,G7,43,43,1,0,1,42,0.00,0.00, KELLY NGO,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT112,Management Accounting,G8,42,42,1,0,1,41,0.00,0.00, KELLY NGO,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT201,Corporate Reporting and Financial Analysis,G1,42,42,3,0,3,39,0.00,0.00, ZANG YOONSEOK,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT201,Corporate Reporting and Financial Analysis,G2,42,42,4,0,4,38,0.00,0.00, ZANG YOONSEOK,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT201,Corporate Reporting and Financial Analysis,G3,42,42,2,0,2,40,0.00,0.00, ZANG YOONSEOK,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT201,Corporate Reporting and Financial Analysis,G4,42,42,3,0,3,39,0.00,0.00, ZANG YOONSEOK,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT201,Corporate Reporting and Financial Analysis,G5,42,42,8,0,8,34,0.00,0.00, CHARLES CHEN,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT221,Accounting Information Systems,G1,42,42,8,0,8,34,0.00,0.00, WONG SUAY PENG,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT221,Accounting Information Systems,G2,42,42,1,0,1,41,0.00,0.00, WONG SUAY PENG,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT221,Accounting Information Systems,G3,42,42,15,0,15,27,0.00,0.00, WONG SUAY PENG,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT223,Taxation,G1,45,45,2,0,2,43,0.00,0.00, JIMMY LEE KIAT BEE,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT223,Taxation,G2,45,45,4,0,4,41,0.00,0.00, JIMMY LEE KIAT BEE,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT223,Taxation,G3,45,45,2,0,2,43,0.00,0.00, JIMMY LEE KIAT BEE,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT223,Taxation,G4,45,45,3,0,3,42,0.00,0.00, JIMMY LEE KIAT BEE,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT224,Financial Reporting and Analysis,G1,42,42,3,0,3,39,0.00,0.00, GOH BENG WEE,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT224,Financial Reporting and Analysis,G2,42,42,2,0,2,40,0.00,0.00, GOH BENG WEE,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT224,Financial Reporting and Analysis,G3,42,42,3,0,2,40,25.00,25.00, GOH BENG WEE,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT224,Financial Reporting and Analysis,G4,42,42,2,0,2,40,0.00,0.00, GOH BENG WEE,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT331,Audit and Assurance,G1,42,42,1,0,1,41,0.00,0.00, STERLING HUANG,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT331,Audit and Assurance,G2,42,42,4,0,4,38,0.00,0.00, STERLING HUANG,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT331,Audit and Assurance,G3,42,42,4,0,4,38,0.00,0.00, STERLING HUANG,SOA
2021-22 Term 2,Modified Session,Round 2A Window 3,ACCT331,Audit and Assurance,G4,42,42,16,0,16,26,0.00,0.00, KATHERINE YUEN,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT332,Accounting Thought and Governance,G1,42,42,0,0,0,42,0.00,0.00, WANG RENCHENG,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT332,Accounting Thought and Governance,G2,42,42,7,0,7,35,0.00,0.00, WANG RENCHENG,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT332,Accounting Thought and Governance,G3,42,42,14,0,14,28,0.00,0.00, WANG RENCHENG,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT332,Accounting Thought and Governance,G4,42,42,4,0,4,38,0.00,0.00, WANG RENCHENG,SOA
2021-22 Term 2,Modified Session,Round 2A Window 3,ACCT332,Accounting Thought and Governance,G5,42,42,14,0,14,28,0.00,0.00, HOLLY YANG,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT334,Intermediate Financial Accounting,G1,43,43,5,0,5,38,0.00,0.00, ANDREW LEE,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT334,Intermediate Financial Accounting,G2,44,44,0,0,0,44,0.00,0.00, LIM CHEE YEOW,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT334,Intermediate Financial Accounting,G3,45,45,0,0,0,45,0.00,0.00, LIM CHEE YEOW,SOA
2021-22 Term 2,Modified Session,Round 2A Window 3,ACCT334,Intermediate Financial Accounting,G4,45,45,18,0,18,27,0.00,0.00, HYE SUN CHANG,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT335,Advanced Financial Accounting,G1,42,42,18,0,18,24,0.00,0.00, YUE HENG,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT335,Advanced Financial Accounting,G3,43,43,0,0,0,43,0.00,0.00, LIM CHEE YEOW,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT335,Advanced Financial Accounting,G4,42,42,0,0,0,42,0.00,0.00, TRACEY ZHANG CHUNQI,SOA
2021-22 Term 2,Modified Session,Round 2A Window 3,ACCT335,Advanced Financial Accounting,G5,42,42,16,0,16,26,0.00,0.00, PEARL TAN HOCK NEO,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT336,Valuation,G1,42,42,9,0,8,34,10.09,10.09, CHENG NAM SANG,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT336,Valuation,G2,42,42,12,0,10,32,10.03,10.00, CHENG NAM SANG,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT336,Valuation,G3,42,42,8,0,8,34,0.00,0.00, CHENG NAM SANG,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT337,Statistical Programming,G1,45,45,2,0,2,43,0.00,0.00, KIM JUNG-BAE,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT337,Statistical Programming,G2,45,45,0,0,0,45,0.00,0.00, KIM JUNG-BAE,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT337,Statistical Programming,G3,45,45,0,0,0,45,0.00,0.00, KIM JUNG-BAE,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT401,Strategic Management Accounting,G1,42,42,15,0,15,27,0.00,0.00, CHENG NAM SANG,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT403,Advanced Taxation,G1,45,45,0,0,0,45,0.00,0.00, CHAN WENJIE,SOA
2021-22 Term 2,Modified Session,Round 2A Window 3,ACCT403,Advanced Taxation,G2,42,42,30,0,30,12,0.00,0.00, SUM YEE LOONG,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT409,Auditing for the Public Sector,G1,42,42,7,0,6,36,25.00,25.00, LIM SOO PING,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT410,Internal Audit(SMU-X),G1,42,42,26,0,26,16,0.00,0.00, FOO SEE LIANG,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT414,Accounting Analytics Capstone(SMU-X),G1,40,40,18,0,18,22,0.00,0.00," PAN SHAN CHI, GARY, BENJAMIN LEE",SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT414,Accounting Analytics Capstone(SMU-X),G2,40,40,16,0,16,24,0.00,0.00," BENJAMIN LEE, CLARENCE GOH",SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT417,Insolvency and Restructuring,G1,42,42,19,0,19,23,0.00,0.00," ASHOK KUMAR BALAKRISHNAN, CHEE YOH CHUANG, JOEL CHNG",SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT418,Data Modelling and Visualisation,G1,45,45,0,0,0,45,0.00,0.00, CLARENCE GOH,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT418,Data Modelling and Visualisation,G2,45,45,0,0,0,45,0.00,0.00, CLARENCE GOH,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT420,Forecasting and Forensic Analytics,G1,42,42,25,0,25,17,0.00,0.00, WANG JIWEI,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT421,Analytics for Value Investing,G1,45,45,8,0,8,37,0.00,0.00, ANDREW LEE,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT423,Audit Analytics(SMU-X),G1,40,40,17,0,17,23,0.00,0.00," TEE CHONG YU, SANJAY PANJABI",SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT424,Auditing Information Systems,G1,45,45,14,0,14,31,0.00,0.00, NG CHENG HWA,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACCT425,Forensic Accounting and Investigation,G1,40,40,15,0,15,25,0.00,0.00, WAYNE SOO,SOA
2021-22 Term 2,Modified Session,Round 2A Window 3,ACCT426,Cyber Risk and Forensics Work-Study Elective,G1,20,0,0,0,0,11,0.00,0.00, SEOW POH SUN,SOA
2021-22 Term 2,Modified Session,Round 2A Window 3,ACCT427,Accounting Data and Analytics Work-Study Elective,G1,20,0,0,0,0,15,0.00,0.00," PAN SHAN CHI, GARY",SOA
2021-22 Term 2,Modified Session,Round 2A Window 3,ACCT430,Audit and Assurance Work-Study Elective,G1,21,21,0,0,0,21,0.00,0.00, CHUA WAN RONG,SOA
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACM001,The Arts and the Production of Culture in Everyday Life,G1,45,45,0,0,0,45,0.00,0.00, HOE SU FERN,SOSS
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,ACM212,Arts and Cultural Marketing,G1,45,45,11,0,11,34,0.00,0.00, DAVID OCON,SOSS
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COMM102,Foundations in Strategic Communication,G1,45,45,8,0,8,37,0.00,0.00, YEO SU LIN,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COMM102,Foundations in Strategic Communication,G2,45,45,8,0,8,37,0.00,0.00, YEO SU LIN,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COMM120,Intercultural Communication,G1,45,45,1,0,1,44,0.00,0.00, ONG SIOW HENG,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COMM120,Intercultural Communication,G2,44,44,0,0,0,44,0.00,0.00, ONG SIOW HENG,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COMM120,Intercultural Communication,G3,44,44,0,0,0,44,0.00,0.00, ONG SIOW HENG,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COMM120,Intercultural Communication,G4,45,45,2,0,2,43,0.00,0.00, SHYAMALA DEENATHAYALAN,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COMM225,Public Relations Writing,G1,45,45,10,0,9,36,10.00,10.00, YASMIN HANNAH RAMLE,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COMM245,Internal Communication,G1,45,45,2,0,2,43,0.00,0.00, HO JACK YONG,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COMM255,Interaction Design Communication,G1,45,45,4,0,4,41,0.00,0.00, TAMAS MAKANY,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COMM256,Design Thinking and Communication,G1,45,45,0,0,0,45,0.00,0.00, TAMAS MAKANY,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COMM302,Designing Communication for Behavioural Change,G1,45,45,2,0,1,44,10.00,10.00, SUNGJONG ROH,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COMM302,Designing Communication for Behavioural Change,G2,45,45,1,0,1,44,0.00,0.00, SUNGJONG ROH,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COMM302,Designing Communication for Behavioural Change,G3,45,45,1,0,1,44,0.00,0.00, SUNGJONG ROH,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COMM346,Communication Strategies in the Digital Age,G1,45,45,0,0,0,46,0.00,0.00, TRACY LOH,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COMM346,Communication Strategies in the Digital Age,G2,45,45,0,0,0,45,0.00,0.00, TRACY LOH,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COMM346,Communication Strategies in the Digital Age,G3,45,45,0,0,0,45,0.00,0.00, TRACY LOH,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COMM360,Investor Relations,G1,45,45,3,0,3,42,0.00,0.00, CLARENCE FU,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COMM361,The Business of the Creative Industries(SMU-X: Seoul),G1,23,23,0,0,0,23,0.00,0.00, MARK CHONG YIEW KIM,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-ACM2629,Art & History: Beginnings to Revolutions,G1,45,45,8,0,8,37,0.00,0.00, DAVID OCON,SOSS
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G1,30,30,0,0,0,30,0.00,0.00, SHYAMALA DEENATHAYALAN,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G10,30,30,1,0,1,29,0.00,0.00, FAROOQ JAMIL ALVI,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G11,30,30,0,0,0,30,0.00,0.00, FAROOQ JAMIL ALVI,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G12,30,30,0,0,0,30,0.00,0.00, FAROOQ JAMIL ALVI,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G13,30,30,0,0,0,30,0.00,0.00, GWENDOLINE ANNE LIM SIU KIAO,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G14,30,30,0,0,0,30,0.00,0.00, GWENDOLINE ANNE LIM SIU KIAO,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G15,30,30,0,0,0,30,0.00,0.00, GWENDOLINE ANNE LIM SIU KIAO,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G16,30,30,2,0,2,28,0.00,0.00, HARJIT KAUR,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G17,30,30,0,0,0,30,0.00,0.00, HARJIT KAUR,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G18,30,30,1,0,1,29,0.00,0.00, HO JACK YONG,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G19,30,30,1,0,1,29,0.00,0.00, LINDY ONG,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G2,30,30,0,0,0,30,0.00,0.00, SHYAMALA DEENATHAYALAN,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G20,30,30,0,0,0,30,0.00,0.00, LINDY ONG,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G21,30,30,0,0,0,30,0.00,0.00, LINDY ONG,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G24,30,30,0,0,0,30,0.00,0.00, SERENA LIM,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G25,30,30,0,0,0,30,0.00,0.00, SERENA LIM,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G26,30,30,0,0,0,30,0.00,0.00, SERENA LIM,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G27,30,30,1,0,1,29,0.00,0.00, SUMATHI KRISHNA,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G28,30,30,0,0,0,30,0.00,0.00, SUMATHI KRISHNA,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G29,30,30,0,0,0,30,0.00,0.00, SUMATHI KRISHNA,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G3,31,31,2,0,2,29,0.00,0.00, TRACY LOH,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G30,30,30,0,0,0,30,0.00,0.00, VANDANA ADVANI,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G31,30,30,0,0,0,30,0.00,0.00, VANDANA ADVANI,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G32,30,30,1,0,1,29,0.00,0.00, VANDANA ADVANI,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G33,30,30,0,0,0,30,0.00,0.00, HARJIT KAUR,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G4,30,30,0,0,0,30,0.00,0.00, AKANKSHA RATH,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G49,27,27,1,0,1,26,0.00,0.00, SHYAMALA DEENATHAYALAN,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G5,30,30,0,0,0,30,0.00,0.00, AKANKSHA RATH,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G6,30,30,0,0,0,30,0.00,0.00, AKANKSHA RATH,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G7,30,30,4,0,4,26,0.00,0.00, CHAN BOH YEE,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G8,30,30,3,0,2,28,35.00,35.00, CHAN BOH YEE,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-COMM1304,Management Communication,G9,30,30,2,0,2,28,0.00,0.00, CHAN BOH YEE,LKCSOB
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-IS1702,Computational Thinking,G1,43,43,0,0,0,43,0.00,0.00, SOON HUI SHIN VIVIEN,SIS
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-IS1702,Computational Thinking,G2,43,43,0,0,0,43,0.00,0.00, CHENG SHIH-FEN,SIS
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-IS1702,Computational Thinking,G3,42,42,1,0,1,41,0.00,0.00, CHENG SHIH-FEN,SIS
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-IS1702,Computational Thinking,G4,42,42,0,0,0,42,0.00,0.00, CHENG SHIH-FEN,SIS
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-IS1702,Computational Thinking,G5,41,41,1,0,1,40,0.00,0.00, SOON HUI SHIN VIVIEN,SIS
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-IS1702,Computational Thinking,G6,40,40,0,0,0,40,0.00,0.00, TAN KHENG LEONG,SIS
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-IS1702,Computational Thinking,G7,40,40,2,0,2,38,0.00,0.00, MOK HENG NGEE,SIS
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-IS1702,Computational Thinking,G8,40,40,2,0,2,38,0.00,0.00, SOON HUI SHIN VIVIEN,SIS
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-JPAN2401,Japanese,G1,45,45,0,0,0,45,0.00,0.00," AKIKO ITO, AKIKO ITO",OCC
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-JPAN2401,Japanese,G2,45,45,1,0,1,44,0.00,0.00," AKIKO ITO, AKIKO ITO",OCC
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-JPAN2401,Japanese,G3,45,45,2,0,0,45,26.45,26.44," AKIKO ITO, AKIKO ITO",OCC
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-KREA2402,Korean,G1,46,46,0,0,0,46,0.00,0.00," SEO JI YUN, SEO JI YUN",OCC
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-KREA2402,Korean,G2,45,45,0,0,0,45,0.00,0.00," SEO JI YUN, SEO JI YUN",OCC
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-KREA2402,Korean,G3,45,45,0,0,0,45,0.00,0.00," SEO JI YUN, SEO JI YUN",OCC
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-LAW2610,"Constitutions, Cultures, and Context",G1,38,38,2,0,2,36,0.00,0.00, MAARTJE DE VISSER,OCC
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-LAW2610,"Constitutions, Cultures, and Context",G61,7,7,6,0,6,1,0.00,0.00, MAARTJE DE VISSER,SOLGPO
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-LAW2612,Jurisprudence: Modern and Critical Theories of Law,G1,38,38,7,0,7,31,0.00,0.00, TAN SEOW HON,SOL
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-LAW2612,Jurisprudence: Modern and Critical Theories of Law,G61,7,7,6,0,6,1,0.00,0.00, TAN SEOW HON,SOLGPO
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-LAW2630,"Introduction to Chinese History, Culture, Economy, Politics and Law",G1,38,38,0,0,0,38,0.00,0.00, HENRY GAO,SOL
2021-22 Term 2,Regular Academic Session,Round 2A Window 3,COR-LAW2630,"Introduction to Chinese History, Culture, Economy, Politics and Law",G61,7,7,0,0,0,7,0.00,0.00, HENRY GAO,SOLGPO
